Nucleo,dis_bomberos_drive_08:30,dis_bomberos_drive_11:00,dis_bomberos_transit_08:30,dis_bomberos_transit_11:00,dis_csmental_drive_08:30,dis_csmental_drive_11:00,dis_csmental_transit_08:30,dis_csmental_transit_11:00,dis_hospt2_1_drive_08:30,dis_hospt2_1_drive_11:00,dis_hospt2_1_transit_08:30,dis_hospt2_1_transit_11:00,dis_hospt2_2_drive_08:30,dis_hospt2_2_drive_11:00,dis_hospt2_2_transit_08:30,dis_hospt2_2_transit_11:00,dis_hospt2_3_drive_08:30,dis_hospt2_3_drive_11:00,dis_hospt2_3_transit_08:30,dis_hospt2_3_transit_11:00,dis_hospt2_4_drive_08:30,dis_hospt2_4_drive_11:00,dis_hospt2_4_transit_08:30,dis_hospt2_4_transit_11:00,dis_hospt3_1_drive_08:30,dis_hospt3_1_drive_11:00,dis_hospt3_1_transit_08:30,dis_hospt3_1_transit_11:00,dis_hospt3_2_drive_08:30,dis_hospt3_2_drive_11:00,dis_hospt3_2_transit_08:30,dis_hospt3_2_transit_11:00,dis_hospt3_3_drive_08:30,dis_hospt3_3_drive_11:00,dis_hospt3_3_transit_08:30,dis_hospt3_3_transit_11:00,dis_juzgados_drive_08:30,dis_juzgados_drive_11:00,dis_juzgados_transit_08:30,dis_juzgados_transit_11:00,dur_bomberos_drive_08:30,dur_bomberos_drive_11:00,dur_bomberos_transit_08:30,dur_bomberos_transit_11:00,dur_csmental_drive_08:30,dur_csmental_drive_11:00,dur_csmental_transit_08:30,dur_csmental_transit_11:00,dur_hospt2_1_drive_08:30,dur_hospt2_1_drive_11:00,dur_hospt2_1_transit_08:30,dur_hospt2_1_transit_11:00,dur_hospt2_2_drive_08:30,dur_hospt2_2_drive_11:00,dur_hospt2_2_transit_08:30,dur_hospt2_2_transit_11:00,dur_hospt2_3_drive_08:30,dur_hospt2_3_drive_11:00,dur_hospt2_3_transit_08:30,dur_hospt2_3_transit_11:00,dur_hospt2_4_drive_08:30,dur_hospt2_4_drive_11:00,dur_hospt2_4_transit_08:30,dur_hospt2_4_transit_11:00,dur_hospt3_1_drive_08:30,dur_hospt3_1_drive_11:00,dur_hospt3_1_transit_08:30,dur_hospt3_1_transit_11:00,dur_hospt3_2_drive_08:30,dur_hospt3_2_drive_11:00,dur_hospt3_2_transit_08:30,dur_hospt3_2_transit_11:00,dur_hospt3_3_drive_08:30,dur_hospt3_3_drive_11:00,dur_hospt3_3_transit_08:30,dur_hospt3_3_transit_11:00,dur_juzgados_drive_08:30,dur_juzgados_drive_11:00,dur_juzgados_transit_08:30,dur_juzgados_transit_11:00,mean_dis_bomberos,mean_dis_csmental,mean_dis_hospt2,mean_dis_hospt3,mean_dis_juzgados,mean_dur_bomberos,mean_dur_csmental,mean_dur_hospt2,mean_dur_hospt3,mean_dur_juzgados,mean_dis_all,mean_dur_all
1170101,32950,32950,45801,38937,70463,70463,99472,107969,70162,70162,84870,71689,,,,,,,,,,,,,86554,86554,70446,82738,84225,84225,72411,84703,,,,,16837,16837,20899,18389,2329,2370,12860,8960,3309,3355,13679,11179,3171,3120,11971,7654,,,,,,,,,,,,,3828,3659,10021,8521,3966,3798,11000,9270,,,,,1283,1312,4562,3602,37659.5,87091.75,74220.75,81482.0,18240.5,6629.75,7880.5,6479.0,6757.875,2689.75,59738.9,6087.375
1630101,36619,36619,35930,37799,40119,40119,67768,72736,30620,30620,31498,33328,,,,,,,,,,,,,47206,47206,42548,44378,44877,44877,44512,49473,,,,,37125,37125,90475,31882,2367,2127,4499,4953,2293,2490,6545,7625,1942,1803,3377,3617,,,,,,,,,,,,,2646,2356,4304,4784,2864,2517,4974,5814,,,,,1737,1959,10785,10485,36741.75,55185.5,31516.5,45634.625,49151.75,3486.5,4738.25,2684.75,3782.375,6241.5,43646.025,4186.675
1630102,39168,39168,38287,41614,37641,37641,36664,39952,33169,33169,33855,37143,,,,,,,,,,,,,49756,49756,44905,48193,47427,47427,46869,50157,,,,,39674,39674,92832,34239,2569,2365,6313,7787,2339,2124,5785,7225,2144,2038,5191,6631,,,,,,,,,,,,,2844,2596,6118,7798,2994,2740,6788,8768,,,,,1962,2204,12599,12299,39559.25,37974.5,34334.0,48061.25,51604.75,4758.5,4368.25,4001.0,5080.75,7266.0,42306.75,5094.9
1231801,15205,15205,16189,16291,1508,1508,1904,1904,12453,12453,13877,12946,,,,,,,,,,,,,18774,16104,17688,21058,,,,,,,,,9765,9765,9319,8982,1070,1041,3299,4016,224,214,541,511,1131,1009,3197,2966,,,,,,,,,,,,,1287,1033,3300,3061,,,,,,,,,759,687,3292,3541,15722.5,1706.0,12932.25,18406.0,9457.75,2356.5,372.5,2075.75,2170.25,2069.75,11644.9,1808.95
1230701,13296,13296,13581,13581,2797,2797,4946,4946,14732,14732,14847,14847,,,,,,,,,,,,,21100,18383,17877,17877,,,,,,,,,7899,7899,6002,7908,930,924,2571,2631,392,388,1079,929,1216,1112,2930,2939,,,,,,,,,,,,,1414,1136,2961,3021,,,,,,,,,542,541,1969,1718,13438.5,3871.5,14789.5,18809.25,7427.0,1764.0,697.0,2049.25,2133.0,1192.5,11667.15,1567.15
1231001,16835,16835,22492,23315,1418,1418,1418,1447,14083,14083,15291,15291,,,,,,,,,,,,,20405,17734,19102,19102,,,,,,,,,11395,11395,13665,14788,1254,1206,4081,4318,232,260,1118,811,1312,1175,3885,3834,,,,,,,,,,,,,1491,1191,3995,4021,,,,,,,,,948,829,4242,4002,19869.25,1425.25,14687.0,19085.75,12810.75,2714.75,605.25,2551.5,2674.5,2505.25,13575.6,2210.25
0330201,9231,9231,10951,10227,7961,7961,8284,10162,32864,32864,32567,32600,,,,,,,,,,,,,30788,30788,35596,35629,,,,,,,,,9279,9279,13345,11865,818,796,2462,2996,738,740,1487,1629,1758,1772,4867,5355,,,,,,,,,,,,,1558,1444,4601,4851,,,,,,,,,704,677,2906,2554,9910.0,8592.0,32723.75,33200.25,10942.0,1768.0,1148.5,3438.0,3113.5,1710.25,19073.6,2235.65
0330101,13151,13151,12902,12178,9929,9929,10235,12112,34831,34161,34518,34550,,,,,,,,,,,,,32755,32755,37547,37579,,,,,,,,,11247,11247,15296,13815,796,790,2795,3329,897,902,1820,1962,1929,1858,5200,5688,,,,,,,,,,,,,1737,1622,4934,5184,,,,,,,,,864,844,3239,2887,12845.5,10551.25,34515.0,35159.0,12901.25,1927.5,1395.25,3668.75,3369.25,1958.5,21194.4,2463.85
1100401,15952,15952,11495,11581,16697,16697,12854,11890,40561,40561,34437,34434,,,,,,,,,,,,,44922,44922,44874,44874,,,,,,,,,23417,23417,16879,16879,1258,1290,1455,1275,1424,1467,1552,1127,2409,2367,4002,4590,,,,,,,,,,,,,2432,2342,3985,4683,,,,,,,,,1400,1420,1806,1771,13745.0,14534.5,37498.25,44898.0,20148.0,1319.5,1392.5,3342.0,3360.5,1599.25,26164.75,2202.75
1100101,10600,10600,11249,11163,11345,11345,11919,11919,35209,35209,34599,34596,,,,,,,,,,,,,39570,39570,39744,44542,,,,,,,,,18065,18065,16547,16547,700,719,1249,1473,869,887,1033,1033,1899,1791,3938,4632,,,,,,,,,,,,,1876,1761,4537,4654,,,,,,,,,847,845,1846,1812,10903.0,11632.0,34903.25,40856.5,17306.0,1035.25,955.5,3065.0,3207.0,1337.5,23120.15,1920.05
1100301,10590,10590,11823,11737,11335,11335,12132,12493,35199,35199,35173,35170,,,,,,,,,,,,,39559,39559,42354,45116,,,,,,,,,18055,18055,17121,17121,717,725,2125,2420,881,897,2037,1994,1924,1807,4770,5579,,,,,,,,,,,,,1883,1754,5114,5601,,,,,,,,,865,850,2791,2759,11185.0,11823.75,35185.25,41647.0,17588.0,1496.75,1452.25,3520.0,3588.0,1816.25,23485.8,2374.65
1460101,17058,17058,15901,15901,17803,17803,16232,16232,40887,40887,41390,39430,,,,,,,,,,,,,45247,45247,44419,44419,,,,,,,,,23743,23743,21806,21806,926,960,2594,2594,1095,1136,2454,2454,2072,2016,6233,7051,,,,,,,,,,,,,2073,1983,6162,6162,,,,,,,,,1052,1065,3602,3602,16479.5,17017.5,40648.5,44833.0,22774.5,1768.5,1784.75,4343.0,4095.0,2330.25,28350.6,2864.3
0550402,39011,39011,44008,52423,39756,39756,44679,53782,62840,62840,67589,75857,,,,,,,,,,,,,67200,67200,72504,83040,,,,,,,,,45696,45696,49914,57807,1673,1650,6039,12521,1843,1832,5823,12624,2811,2743,10677,15537,,,,,,,,,,,,,2812,2686,9387,15092,,,,,,,,,1799,1739,7228,12993,43613.25,44493.25,67281.5,72486.0,49778.25,5470.75,5530.5,7942.0,7494.25,5939.75,55530.45,6475.45
0550403,40087,40087,41960,50570,40832,40832,43725,51929,63916,63916,65415,74004,,,,,,,,,,,,,68276,68276,72599,81187,,,,,,,,,46772,46772,47750,55954,1643,1624,5745,11019,1822,1795,5904,11122,2775,2713,9475,14035,,,,,,,,,,,,,2804,2677,9150,13590,,,,,,,,,1768,1721,6840,11491,43176.0,44329.5,66812.75,72584.5,49312.0,5007.75,5160.75,7249.5,7055.25,5455.0,55242.95,5985.65
0550201,44955,44955,46587,46673,45700,45700,47946,46982,68784,68784,70021,79198,,,,,,,,,,,,,73145,73145,77204,75169,,,,,,,,,51640,51640,51971,51991,2024,2026,4361,6590,2203,2206,4464,6546,3152,3096,7137,10430,,,,,,,,,,,,,3173,3063,6812,10262,,,,,,,,,2139,2104,4833,7586,45792.5,46582.0,71696.75,74665.75,51810.5,3750.25,3854.75,5953.75,5827.5,4165.5,58109.5,4710.35
0550202,44333,44333,45902,45664,45078,45078,47261,45973,68162,68162,69336,78190,,,,,,,,,,,,,72522,72522,76519,74160,,,,,,,,,51017,51017,51286,50983,1897,1889,3840,5973,2076,2071,3943,5929,3016,2957,6616,9813,,,,,,,,,,,,,3036,2937,6291,9645,,,,,,,,,2013,1987,4312,6969,45058.0,45847.5,70962.5,73930.75,51075.75,3399.75,3504.75,5600.5,5477.25,3820.25,57374.9,4360.5
0550401,41571,41571,41730,50340,42316,42316,43495,51699,65400,65400,65185,73774,,,,,,,,,,,,,69760,69760,72369,80957,,,,,,,,,48256,48256,47520,55724,1725,1703,5563,10837,1903,1881,5722,10940,2853,2793,9293,13853,,,,,,,,,,,,,2888,2775,8968,13408,,,,,,,,,1850,1803,6658,11309,43803.0,44956.5,67439.75,73211.5,49939.0,4957.0,5111.5,7198.0,7009.75,5405.0,55869.95,5936.25
1020101,22887,22887,27861,27861,23755,23755,28210,28210,53255,53255,53368,60407,,,,,,,,,,,,,49880,49880,56397,58429,,,,,,,,,28371,28371,33784,33200,1542,1552,4600,4600,1716,1734,4477,4477,2855,2811,8256,7754,,,,,,,,,,,,,2623,2547,8185,7669,,,,,,,,,1799,1774,5625,4910,25374.0,25982.5,55071.25,53646.5,30931.5,3073.5,3101.0,5419.0,5256.0,3527.0,38201.15,4075.3
0140304,8937,8937,10674,9513,7771,7771,27047,8232,17573,17573,16782,15635,,,,,,,,,,,,,23900,21225,23560,20865,,,,,,,,,3541,3541,2599,2599,660,652,2171,1973,653,640,2707,2368,1252,1125,2933,3683,,,,,,,,,,,,,1415,1138,3221,3486,,,,,,,,,257,254,719,719,9515.25,12705.25,16890.75,22387.5,3070.0,1364.0,1592.0,2248.25,2315.0,487.25,12913.75,1601.3
0140301,10802,10802,17529,20716,10563,10563,14091,18819,19462,19462,20479,24826,,,,,,,,,,,,,25788,23114,24440,30019,,,,,,,,,5430,5430,9479,14059,729,716,3564,3604,778,795,2812,2537,1317,1198,3698,3585,,,,,,,,,,,,,1492,1208,3534,3532,,,,,,,,,336,331,2130,2386,14962.25,13509.0,21057.25,25840.25,8599.5,2153.25,1730.5,2449.5,2441.5,1295.75,16793.65,2014.1
0140101,3920,3920,4823,4823,2676,2676,2375,2375,22460,22460,23824,26220,,,,,,,,,,,,,28787,26112,26854,29249,,,,,,,,,2728,2728,4459,4459,444,455,1185,1185,371,408,664,664,1405,1302,4309,4448,,,,,,,,,,,,,1576,1326,3760,4056,,,,,,,,,243,258,1213,1213,4371.5,2525.5,23741.0,27750.5,3593.5,817.25,526.75,2866.0,2679.5,731.75,12396.4,1524.25
0140701,3576,3576,4405,4405,2036,2036,2956,2485,22823,22823,25509,26768,,,,,,,,,,,,,27669,27669,28538,29797,,,,,,,,,4747,4747,6754,6754,464,459,2446,2446,381,399,2166,967,1668,1591,4458,4407,,,,,,,,,,,,,1472,1367,4429,4141,,,,,,,,,498,519,1972,1972,3990.5,2378.25,24480.75,28418.25,5750.5,1453.75,978.25,3031.0,2852.25,1240.25,13003.65,1911.1
0190101,28789,28789,52041,52041,29625,29625,30850,30761,52709,52709,53910,66854,,,,,,,,,,,,,57069,57069,61094,70687,,,,,,,,,35565,35565,35861,55854,1888,1954,4522,4522,1549,1567,2623,3244,2506,2461,5785,6445,,,,,,,,,,,,,2526,2425,5580,6392,,,,,,,,,1502,1493,3601,5168,40415.0,30215.25,56545.5,61479.75,40711.25,3221.5,2245.75,4299.25,4230.75,2941.0,45873.35,3387.65
0350101,25028,25028,23903,23903,25761,25761,24239,24239,48845,48845,49397,56436,,,,,,,,,,,,,53205,53205,52426,54458,,,,,,,,,31700,31700,29813,29229,1400,1434,3947,3947,1579,1613,3813,3813,2535,2512,7592,7090,,,,,,,,,,,,,2558,2459,7521,7005,,,,,,,,,1523,1524,4961,4246,24465.5,25000.0,50880.75,53323.5,30610.5,2682.0,2704.5,4932.25,4885.75,3063.5,36856.05,3653.6
0110101,31885,31885,33761,33761,32754,32754,34110,34110,53898,53898,59268,66307,,,,,,,,,,,,,51822,51822,62297,64329,,,,,,,,,36263,36263,75376,75372,1762,1763,5280,5280,1969,1963,5157,5157,2967,2961,8936,8434,,,,,,,,,,,,,2724,2644,8865,8349,,,,,,,,,2042,2037,10325,9943,32823.0,33432.0,58342.75,57567.5,55818.5,3521.25,3561.5,5824.5,5645.5,6086.75,47596.75,4927.9
0110201,32964,32964,34831,34868,33832,33832,35180,35217,54976,54976,60338,67414,,,,,,,,,,,,,52901,52901,65404,65436,,,,,,,,,37342,37342,76442,76479,1889,1891,5973,5973,2079,2078,5850,5850,3082,3068,9548,9127,,,,,,,,,,,,,2830,2760,9223,9042,,,,,,,,,2163,2145,11057,10636,33906.75,34515.25,59426.0,59160.5,56901.25,3931.5,3964.25,6206.25,5963.75,6500.25,48781.95,5313.2
1650101,13797,13797,23555,23555,14666,14666,21612,21612,41855,41855,45895,45895,,,,,,,,,,,,,46215,46215,48924,48924,,,,,,,,,24710,24710,26673,26673,927,943,4795,3897,1110,1123,3285,3285,2227,2163,6725,6785,,,,,,,,,,,,,2244,2138,6459,6459,,,,,,,,,1218,1209,4704,4704,18676.0,18139.0,43875.0,47569.5,25691.5,2640.5,2200.75,4475.0,4325.0,2958.75,30790.2,3320.0
1010101,30613,30613,35860,37659,31482,31482,35795,35795,52626,52626,58233,58764,,,,,,,,,,,,,50550,50550,61262,63266,,,,,,,,,31492,31492,36286,37101,1723,1766,6607,5700,1909,1965,5240,5240,2910,2955,8966,9326,,,,,,,,,,,,,2670,2646,8462,9852,,,,,,,,,1879,1945,7766,6924,33686.25,33638.5,55562.25,56407.0,34092.75,3949.0,3588.5,6039.25,5907.5,4628.5,42677.35,4822.55
1550101,31660,31660,31330,31415,32405,32405,32688,31724,55489,55489,54763,63941,,,,,,,,,,,,,59849,59849,61947,59911,,,,,,,,,38345,38345,36714,36734,1715,1784,2827,4147,1895,1957,2930,4103,2824,2853,5483,7987,,,,,,,,,,,,,2831,2832,5278,7819,,,,,,,,,1821,1864,3299,5143,31516.25,32305.5,57420.5,60389.0,37534.5,2618.25,2721.25,4786.75,4690.0,3031.75,43833.15,3569.6
1730301,35990,35990,42295,45833,36735,36735,42604,47191,59819,59819,69269,69713,,,,,,,,,,,,,64179,64179,79215,76464,,,,,,,,,61238,61238,65105,65105,1620,1645,3431,4958,1800,1826,3343,5065,2759,2720,7952,8239,,,,,,,,,,,,,2759,2699,7914,8287,,,,,,,,,2684,2770,7784,7784,40027.0,40816.25,64655.0,71009.25,63171.5,2913.5,3008.5,5417.5,5414.75,5255.5,55935.8,4401.95
0910101,10546,10546,10832,10489,10554,10554,10301,10301,30220,30220,30516,35838,,,,,,,,,,,,,36546,33871,35408,41031,,,,,,,,,13076,13076,16937,16937,848,884,1401,1832,948,992,1189,1189,1844,1763,4137,3988,,,,,,,,,,,,,2004,1791,4144,3935,,,,,,,,,773,802,2009,2009,10603.25,10427.5,31698.5,36714.0,15006.5,1241.25,1079.5,2933.0,2968.5,1398.25,20889.95,1924.1
0250101,37073,37073,39928,39908,37806,37806,40605,40223,60890,60890,63262,72440,,,,,,,,,,,,,65250,65250,70446,68410,,,,,,,,,43746,43746,45213,45233,1955,2007,5975,5193,2132,2175,5763,5155,3072,3065,6026,9039,,,,,,,,,,,,,3071,3010,5701,8871,,,,,,,,,2071,2091,3722,6195,38495.5,39110.0,64370.5,67339.0,44484.5,3782.5,3806.25,5300.5,5163.25,3519.75,50759.9,4314.45
0250201,38725,38725,41044,41130,39458,39458,42410,41445,62542,62542,64484,73662,,,,,,,,,,,,,66903,66903,71668,69632,,,,,,,,,45398,45398,46435,46455,2109,2152,4363,6312,2300,2346,4472,6274,3213,3187,7145,10158,,,,,,,,,,,,,3241,3170,6820,9990,,,,,,,,,2239,2249,4841,7314,39906.0,40692.75,65807.5,68776.5,45921.5,3734.0,3848.0,5925.75,5805.25,4160.75,52220.85,4694.75
1800101,22256,22256,22022,21937,23001,23001,22331,22693,46085,46085,45373,45370,,,,,,,,,,,,,50445,50445,52750,55316,,,,,,,,,28941,28941,27321,27321,1087,1101,2236,2602,1262,1278,2148,2039,2208,2156,4881,5761,,,,,,,,,,,,,2244,2115,4595,5783,,,,,,,,,1216,1197,2996,2941,22117.75,22756.5,45728.25,52239.0,28131.0,1756.5,1681.75,3751.5,3684.25,2087.5,34194.5,2592.3
1800201,31935,31935,55472,55472,32680,32680,56830,56830,55765,55765,78411,78411,,,,,,,,,,,,,60125,60125,88851,88851,,,,,,,,,38620,38620,60856,60856,1578,1578,7911,7911,1768,1754,8005,8005,2702,2616,11069,11069,,,,,,,,,,,,,2735,2629,10792,10792,,,,,,,,,1693,1663,8250,8250,43703.5,44755.0,67088.0,74488.0,49738.0,4744.5,4883.0,6864.0,6737.0,4964.0,55954.5,5638.5
0600201,41657,41657,35494,35494,42402,42402,36165,36165,65486,65486,58864,60961,,,,,,,,,,,,,69846,69846,66044,63990,,,,,,,,,48342,48342,40815,40815,1839,1843,3124,3124,2018,2022,2908,2908,2967,2935,6332,6932,,,,,,,,,,,,,2985,2932,6357,6562,,,,,,,,,1962,1928,3958,4318,38575.5,39283.5,62699.25,67431.5,44578.5,2482.5,2464.0,4791.5,4709.0,3041.5,50513.65,3497.7
0600101,34642,34642,35419,35367,35386,35386,36778,36038,58471,58471,59063,60834,,,,,,,,,,,,,62831,62831,66033,63863,,,,,,,,,41326,41326,40803,41273,1580,1605,3407,2985,1759,1779,3510,2769,2699,2647,6183,6303,,,,,,,,,,,,,2723,2623,6218,6333,,,,,,,,,1687,1691,3879,4174,35017.5,35897.0,59209.75,63889.5,41182.0,2394.25,2454.25,4458.0,4474.25,2857.75,47039.15,3327.7
0750101,14215,14215,22283,49588,12945,12945,20342,20168,27026,27026,29526,32663,,,,,,,,,,,,,24950,24950,36140,36140,,,,,,,,,11631,11631,13657,13655,1119,1124,4350,8278,1040,1066,3990,5126,1697,1665,5151,5421,,,,,,,,,,,,,1510,1345,5131,5131,,,,,,,,,930,921,3057,3403,25075.25,16600.0,29060.25,30545.0,12643.5,3717.75,2805.5,3483.5,3279.25,2077.75,22784.8,3072.75
0750102,13316,13316,21265,46739,12045,12045,19324,44011,27706,27706,29370,29370,,,,,,,,,,,,,25630,25630,37057,33872,,,,,,,,,11544,11544,13501,13431,1044,1042,3486,6595,965,989,3126,5963,1745,1726,4698,4758,,,,,,,,,,,,,1557,1397,5091,5570,,,,,,,,,926,922,2604,3025,23659.0,21856.25,28538.0,30547.25,12505.0,3041.75,2760.75,3231.75,3403.75,1869.25,23421.1,2861.45
0750901,14306,14306,23114,45431,13036,13036,21173,21825,28458,28458,28062,34321,,,,,,,,,,,,,26382,26382,32565,37798,,,,,,,,,10749,10749,12193,12191,1099,1112,4536,7058,1015,1057,4176,6142,1858,1866,4815,6428,,,,,,,,,,,,,1666,1537,5687,6138,,,,,,,,,828,837,2721,3067,24289.25,17267.5,29824.75,30781.75,11470.5,3451.25,3097.5,3741.75,3757.0,1863.25,22726.75,3182.15
0490101,1676,1676,1523,1575,1934,1934,1575,1855,15567,15567,10341,10341,,,,,,,,,,,,,13612,13612,12399,12332,,,,,,,,,3732,3732,2410,2662,287,297,1220,1045,329,341,999,1027,1340,1237,2956,2905,,,,,,,,,,,,,1227,963,3806,3600,,,,,,,,,270,294,1270,1447,1612.5,1824.5,12954.0,12988.75,3134.0,712.25,674.0,2109.5,2399.0,820.25,6502.75,1343.0
0840201,15411,15411,9317,9317,11111,11111,29980,29980,20421,20421,22644,22644,,,,,,,,,,,,,18346,18346,23526,24095,,,,,,,,,12951,12951,16796,15696,1218,1128,3627,3459,1098,1004,4989,5088,1377,1333,5371,5140,,,,,,,,,,,,,1188,1017,5229,5260,,,,,,,,,1207,991,4014,3901,12364.0,20545.5,21532.5,21078.25,14598.5,2358.0,3044.75,3305.25,3173.5,2528.25,18023.75,2881.95
0840501,14601,14601,13953,10636,10301,10301,34576,34576,19611,19611,23963,23963,,,,,,,,,,,,,17535,17535,28122,28122,,,,,,,,,12141,12141,21383,17015,1132,1060,2197,2231,1011,942,4440,4560,1300,1271,3921,4170,,,,,,,,,,,,,1104,957,4740,4423,,,,,,,,,1114,924,3951,3771,13447.75,22438.5,21787.0,22828.5,15670.0,1655.0,2738.25,2665.5,2806.0,2440.0,19234.35,2460.95
0840101,10157,10157,11724,10586,9986,9986,32347,32347,20764,20764,21151,23914,,,,,,,,,,,,,18689,18689,25893,25893,,,,,,,,,10981,10981,20950,16965,1102,1073,1864,2385,992,965,4103,4223,1431,1427,4044,4540,,,,,,,,,,,,,1239,1114,4403,4086,,,,,,,,,1022,951,3858,2641,10656.0,21166.5,21648.25,22291.0,14969.25,1606.0,2570.75,2860.5,2710.5,2118.0,18146.2,2373.15
1670101,15627,15627,15574,12256,11327,11327,36197,36197,20637,20637,25584,25584,,,,,,,,,,,,,18562,18562,29061,29743,,,,,,,,,9764,9764,10522,10522,1265,1167,2352,2379,1164,1053,4256,4718,1435,1372,4204,4153,,,,,,,,,,,,,1242,1061,4583,4810,,,,,,,,,775,796,2325,2325,14771.0,23762.0,23110.5,23982.0,10143.0,1790.75,2797.75,2791.0,2924.0,1555.25,19153.7,2371.75
1000301,31695,31695,27824,29622,28867,28867,27758,27758,45749,45749,58800,58800,,,,,,,,,,,,,43673,43673,63302,63302,,,,,,,,,25577,25577,36322,37137,1781,1848,6930,6023,1907,1970,5563,5563,2809,2877,9150,9390,,,,,,,,,,,,,2587,2534,9962,9962,,,,,,,,,1434,1454,7530,6988,30209.0,28312.5,52274.5,53487.5,31153.25,4145.5,3750.75,6056.5,6261.25,4351.5,39087.35,4913.1
1000401,28328,28328,32424,34223,29196,29196,32359,32359,48139,48139,55328,55328,,,,,,,,,,,,,46064,46064,59830,59830,,,,,,,,,26950,26950,34274,33665,1526,1558,6476,5569,1719,1743,5109,5109,2657,2702,9449,9149,,,,,,,,,,,,,2438,2392,9721,9721,,,,,,,,,1434,1469,8517,6747,30825.75,30777.5,51733.5,52947.0,30459.75,3782.25,3420.0,5989.25,6068.0,4541.75,39348.7,4760.25
1000201,29367,29367,33397,35196,30235,30235,33332,33332,49179,49179,56296,56296,,,,,,,,,,,,,47103,47103,60798,60798,,,,,,,,,26288,26288,35242,34633,1625,1664,7249,6342,1820,1849,5882,5882,2753,2834,9364,9064,,,,,,,,,,,,,2541,2499,9636,9636,,,,,,,,,1423,1448,8432,6662,31831.75,31783.5,52737.5,53950.5,30612.75,4220.0,3858.25,6003.75,6078.0,4491.25,40183.2,4930.25
1000601,24327,24327,65565,28091,25195,25195,63837,26227,46546,46546,49196,49196,,,,,,,,,,,,,44470,44470,53699,53699,,,,,,,,,25483,25483,27157,27534,1439,1456,9735,4377,1633,1634,8608,3917,2574,2629,7523,7957,,,,,,,,,,,,,2353,2304,8529,8529,,,,,,,,,1491,1486,6748,5555,35577.5,35113.5,47871.0,49084.5,26414.25,4251.75,3948.0,5170.75,5428.75,3820.0,38812.15,4523.85
1300201,1483,1792,2057,2057,2656,2656,4395,3612,17562,17562,15396,15232,,,,,,,,,,,,,16311,16311,19116,19116,,,,,,,,,4148,4148,4011,3191,323,374,808,859,455,474,985,1065,1319,1246,3312,3270,,,,,,,,,,,,,1212,1090,3656,3716,,,,,,,,,523,518,1522,1129,1847.25,3329.75,16438.0,17713.5,3874.5,591.0,744.75,2286.75,2418.5,923.0,8640.6,1392.8
1300801,7086,7086,10299,10299,7950,7950,12568,12568,21863,21863,19596,19596,,,,,,,,,,,,,20612,20612,20869,19115,,,,,,,,,3113,3113,3248,3277,832,840,2109,2203,952,955,2786,2478,1469,1385,3793,4522,,,,,,,,,,,,,1381,1238,3871,3967,,,,,,,,,319,334,1213,1714,8692.5,10259.0,20729.5,20302.0,3187.75,1496.0,1792.75,2792.25,2614.25,895.0,12634.15,1918.05
1301301,13043,13043,8713,10883,13903,13903,10141,11705,25314,25314,17654,21673,,,,,,,,,,,,,23359,23932,20257,19834,,,,,,,,,10898,10898,6269,9315,1418,1321,2885,3716,1501,1419,3127,4044,2189,2008,4076,5902,,,,,,,,,,,,,1989,1737,4950,5551,,,,,,,,,1108,1055,2587,3404,11420.5,12413.0,22488.75,21845.5,9345.0,2335.0,2522.75,3543.75,3556.75,2038.5,15502.55,2799.35
1790101,23656,23656,30233,32032,24525,24525,30168,30168,45669,45669,53137,53137,,,,,,,,,,,,,43593,43593,57639,57639,,,,,,,,,28035,28035,32083,31474,1346,1356,6286,5379,1533,1542,4919,4919,2543,2564,9259,8959,,,,,,,,,,,,,2326,2246,9531,9531,,,,,,,,,1648,1639,8327,6557,27394.25,27346.5,49403.0,50616.0,29906.75,3591.75,3228.25,5831.25,5908.5,4542.75,36933.3,4620.5
1790201,28405,28405,45164,46980,29273,29273,45116,45116,50417,50417,67554,68085,,,,,,,,,,,,,48341,48341,70583,72587,,,,,,,,,32783,32783,45607,46422,1565,1560,7863,6955,1763,1736,6495,6495,2767,2763,10221,10581,,,,,,,,,,,,,2528,2434,9717,11107,,,,,,,,,1849,1830,9021,8179,37238.5,37194.5,59118.25,59963.0,39398.75,4485.75,4122.25,6583.0,6446.5,5219.75,46582.6,5371.45
1160101,20391,20391,60099,37652,21259,21259,58371,35453,41211,41211,43730,43730,,,,,,,,,,,,,39136,39136,48232,48232,,,,,,,,,20148,20148,21690,21252,1166,1164,8982,10047,1341,1339,7855,8753,2296,2329,6770,7250,,,,,,,,,,,,,2094,2017,7776,7776,,,,,,,,,1208,1188,5995,5690,34633.25,34085.5,42470.5,43684.0,20809.5,5339.75,4822.0,4661.25,4915.75,3520.25,35136.55,4651.8
0320101,10472,10472,14306,14306,7951,7951,8942,8942,8894,8894,10147,10803,14664,14664,19024,20865,,,,,,,,,,,,,,,,,,,,,9317,9317,10927,10927,1300,1272,2912,2912,792,684,1367,1367,869,843,2835,2309,1160,1001,3487,4033,,,,,,,,,,,,,,,,,,,,,838,758,2452,2452,12389.0,8446.5,13494.375,,10122.0,2099.0,1052.5,2067.125,,1625.0,11112.96875,1710.90625
